0,1
13/10/2020 07:47,VIB: Vợ ông Hoàng Linh - Giám đốc tài chính đăng ký mua 2.400.000 CP
09/10/2020 22:30,VIB: UBCKNN công bố v/v nhận được tài liệu báo cáo phát hành CP để tăng vốn cổ phần từ nguồn vốn chủ sở hữu của VIB
09/10/2020 07:56,VIB: Vợ ông Hồ Vân Long - Phó Tổng Giám đốc đăng ký mua 3.200.000 CP
08/10/2020 17:44,"VIB tăng 85% từ đầu năm, vợ Phó TGĐ VIBank vẫn đăng ký mua 3,2 triệu cổ phiếu"
07/10/2020 14:22,VIB: Nghị quyết Đại hội đồng cổ đông bất thường lần 4 năm 2020
07/10/2020 14:22,VIB: Tài liệu họp Đại hội đồng cổ đông
07/10/2020 10:10,VIB chuẩn bị hủy đăng ký giao dịch trên UPCoM để niêm yết trên HoSE
05/10/2020 15:00,Cổ phiếu một ngân hàng tăng hơn 30% chỉ trong vòng 1 tháng
25/09/2020 06:14,VIB: Bổ nhiệm bà Trương Lê Ngọc Trâm giữ chức Người phụ trách quản trị công ty từ 23/09/2020
24/09/2020 06:41,VIB: Công văn chấp thuận của Ngân hàng Nhà nước - Chi nhánh tỉnh Bình Dương v/v thay đổi địa điểm của Phòng giao dịch Thủ Dầu Một
21/09/2020 13:30,Ưu đãi đặc quyền cho khách vay mua ô tô Hyundai
19/09/2020 07:38,VIB: Công văn chấp thuận việc thay đổi địa điểm của Phòng giao dịch Chợ Lớn  - Chi nhánh Quận 2
18/09/2020 17:13,NHNN chấp thuận cho VIB tăng vốn điều lệ lên hơn 11.000 tỷ đồng
18/09/2020 16:58,"VIB được tăng vốn điều lệ lên gần 11,1 nghìn tỷ đồng"
17/09/2020 07:32,VIB: Thông báo v/v nhận được Công văn của Ngân hàng Nhà nước chấp thuận việc tăng vốn điều lệ
10/09/2020 13:30,VIB: Nguồn nhân lực quyết định sự thành công của Chuyển đổi số
05/09/2020 09:53,"VIB: 15.9.2020, ngày GDKHQ lấy ý kiến cổ đông bằng văn bản"
05/09/2020 09:53,VIB: Công văn của Trung tâm lưu ký chứng khoán Việt Nam v/v hủy thông báo ngày ĐKCC tham dự ĐHĐCĐ
01/09/2020 16:37,HOSE đã nhận hồ sơ đăng ký niêm yết của VIB
01/09/2020 13:57,HOSE: Nhận hồ sơ đăng ký niêm yết lần đầu Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam
28/08/2020 08:32,VIB: Nghị quyết HĐQT v/v hủy ngày ĐKCC chốt danh sách cổ đông tham dự họp ĐHĐCĐ bất thường 2020
28/08/2020 08:32,VIB: Nghị quyết HĐQT thông qua ngày ĐKCC chốt danh sách cổ đông để lấy ý kiến cổ đông bằng văn bản
28/08/2020 08:15,Người dùng ưu tiên mở thẻ tín dụng trực tuyến trong Covid-19
26/08/2020 08:52,VIB chuẩn bị đại hội cổ đông bất thường
26/08/2020 07:22,"VIB: 4.9.2020, ngày GDKHQ Đại hội đồng cổ đông bất thường năm 2020"
20/08/2020 08:00,VIB ghi dấu tiên phong với loạt thẻ tín dụng độc đáo
19/08/2020 14:53,10 ngân hàng lãi lớn nhất nửa đầu năm
19/08/2020 08:15,VIB: Nghị quyết HĐQT về Ngày ĐKCCđể chốt danh sách cổ đông tham dự ĐHĐCĐ bất thường 2020
18/08/2020 13:30,Trải nghiệm đăng ký ứng dụng ngân hàng chỉ trong 1 phút
11/08/2020 10:00,"Chọn đúng thẻ tín dụng, chi tiêu cũng tạo ra thu nhập"
06/08/2020 07:57,Chọn thẻ tín dụng thế nào để tối ưu lợi ích khi mua sắm trực tuyến?
05/08/2020 21:21,VIB: Giải trình biến động LNST Báo cáo tài chính bán niên năm 2020
05/08/2020 21:21,VIB: Giải trình biến động LNST Báo cáo tài chính bán niên năm 2020 (công ty mẹ)
05/08/2020 11:00,VIB đón đầu làn sóng chuyển đổi số
27/07/2020 09:37,VIB: Công văn chấp thuận về việc đủ điều kiện khai trương hoạt động Chi nhánh Biên Hòa
23/07/2020 14:33,VIB: Báo cáo tài chính quý 2/2020 và giải trình (hợp nhất)
23/07/2020 14:33,VIB: Báo cáo tài chính quý 2/2020 (riêng)
20/07/2020 20:12,VIB lãi trước thuế 2.356 tỷ đồng trong 6 tháng đầu năm
19/07/2020 16:24,Bước ngoặt công nghệ trong trải nghiệm thanh toán không tiền mặt
16/07/2020 15:30,Việt Nam đã có ứng dụng thành công Bigdata & AI trong duyệt mở thẻ tín dụng
08/07/2020 14:39,VIB: Nghị quyết HĐQT v/v Phê duyệt phương án phát hành cổ phiếu để tăng vốn điều lệ
06/07/2020 10:16,VIB: Chấp thuận về việc thay đổi địa điểm PGD Lò Đúc trực thuộc chi nhánh Hai Bà Trưng
03/07/2020 10:25,VIB: Nghị quyết Đại hội đồng cổ đông thường niên năm 2020
03/07/2020 10:11,VIB: Miễn nhiệm ông Michael John Murphy - Thành viên HĐQT từ 30/06/2020
01/07/2020 15:13,VIB: Nghị quyết Đại hội đồng cổ đông bất thường lần 3 năm 2020
30/06/2020 09:15,"ĐHCĐ VIB: Dự kiến niêm yết trên HoSE vào tháng 11, trả cổ phiếu thưởng tỷ lệ 20% và lợi nhuận năm nay ít nhất 4.500 tỷ"
24/06/2020 15:04,VIB được IFC vinh danh là Ngân hàng phát hành có nghiệp vụ tài trợ thương mại tốt nhất khu vực Đông Á – Thái Bình Dương
17/06/2020 11:12,VIB: Tài liệu họp Đại hội đồng cổ đông
15/06/2020 11:36,VIB: Tài liệu họp Đại hội đồng cổ đông
11/06/2020 09:34,"VIB sẽ niêm yết trên HoSE trong năm nay, dự kiến lợi nhuận ít nhất 4.500 tỷ đồng"
05/06/2020 10:48,VIB: Chấp thuận thay đổi địa điểm Ngân hàng TMCP Quốc tết Việt Nam - Chi nhánh Cẩm Phả
29/05/2020 10:44,VIB: Nghị quyết Đại hội đồng cổ đông bất thường lần 2 năm 2020
22/05/2020 11:20,"VIB: 4.6.2020, ngày GDKHQ ĐHĐCĐ thường niên năm 2020, lấy ý kiến cổ đông bằng văn bản"
15/05/2020 11:21,VIB: Quyết định của HĐQT về ngày ĐKCC chốt quyền tham dự ĐHĐCĐ thường niên 2020
13/05/2020 11:13,VIB: Chấp thuận thay đổi địa điểm Phòng Giao dịch Kim Đồng của VIB - Chi nhánh Hai Bà Trưng
08/05/2020 10:32,VIB: Tài liệu họp Đại hội đồng cổ đông
02/05/2020 14:37,VIB: Chấp thuận thay đổi địa điểm Phòng giao dịch Trảng Bom của VIB - Chi nhánh Đồng Nai
02/05/2020 13:42,VIB: Công văn của Sở Kế hoạch và Đầu tư TP.Hồ Chí Minh về việc gia hạn thời gian tổ chức họp ĐHĐCĐ TN 2020
28/04/2020 10:32,VIB: Chấp thuận thay đổi địa điểm PGD Hoàng Văn Thái của VIB - CN Tân Bình
23/04/2020 09:04,VIB: Giải trình biến động lợi nhuận sau thuế tại Báo cáo tài chính quý 1/2020 (công ty mẹ)
23/04/2020 09:04,VIB: Giải trình Báo cáo tài chính hợp nhất quý 1/2020
21/04/2020 13:55,VIB: Trung tâm Lưu ký Chứng khoán Việt Nam thông báo hủy danh sách người sở hữu chứng khoán thực hiện quyền tham dự Đại hội đồng cổ đông thường niên năm 2020
21/04/2020 13:55,"VIB: 4.5.2020, ngày GDKHQ lấy ý kiến cổ đông bằng văn bản"
20/04/2020 18:01,"VIB duy trì kết quả kinh doanh khả quan trong quý 1, tập trung hỗ trợ khách hàng bị ảnh hưởng bởi Covid-19"
16/04/2020 10:31,VIB: Công bố ngày ĐKCC chốt danh sách cổ đông gửi phiếu xin ý kiến thông qua Nghị quyết ĐHĐCĐ v/v sửa đổi Điều lệ
14/04/2020 12:25,VIB: Nghị quyết HDDQT v/v thay đổi kế hoạch tổ chức Đại hội đồng cổ đông thường niên năm 2020
09/04/2020 10:21,VIB: Nghị quyết Đại hội đồng cổ đông bất thường lần 1 năm 2020
05/04/2020 11:21,VIB: Chấp thuận thay đổi địa điểm Phòng Giao dịch Vân Đình của VIB
31/03/2020 20:30,"Ngân hàng tiên phong công bố hỗ trợ lãi suất cho các khoản vay hiện hữu, bắt đầu từ 1/4/2020"
30/03/2020 13:30,VIB lần thứ tư liên tiếp nhận giải thưởng về Ngân hàng số từ The Asset
23/03/2020 09:41,VIB tiếp tục hỗ trợ khách hàng cá nhân với chương trình thúc đẩy chi tiêu trực tuyến qua thẻ
20/03/2020 14:09,VIB: Nghị quyết Hội đồng quản trị phê duyệt phương án phát hành Giấy tờ có giá năm 2020
20/03/2020 13:51,VIB: Tài liệu họp Đại hội đồng cổ đông
18/03/2020 19:13,"VIB: 1.4.2020, ngày GDKHQ Đại hội đồng cổ đông thường niên năm 2020"
18/03/2020 14:26,VIB: Hủy thông báo chốt danh sách cổ đông để thực hiện quyền tham dự ĐHĐCĐ thường niên năm 2020
17/03/2020 11:48,"VIB ủng hộ 10 tỷ đồng phòng, chống dịch Covid-19"
16/03/2020 10:15,VIB tiếp tục công bố gói hỗ trợ giao dịch trực tuyến trong giai đoạn ảnh hưởng Covid-19
12/03/2020 10:51,"Ngân hàng tiếp theo hành động hỗ trợ doanh nghiệp bị ảnh hưởng Covid-19: VIB công bố giảm lãi suất cho vay từ 0,5% - 1,5%"
12/03/2020 09:55,"VIB: 2.3.2020, ngày GDKHQ Chốt danh sách cổ đông để tham dự họp ĐHĐCĐ thường niên năm 2020"
11/03/2020 16:50,VIB: Công bố thông tin về việc đã đăng ký khoản vay nước ngoài tại NHNN
09/03/2020 14:23,VIB: Quyết định HĐQT v/v thay đổi ngày ĐKCC chốt danh sách cổ đông tham dự ĐHCĐ thường niên 2020
04/03/2020 08:57,"VIB: 19.3.2020, ngày GDKHQ lấy ý kiến cổ đông bằng văn bản"
28/02/2020 10:54,VIB: Giải trình biến động Báo cáo tài chính kiểm toán năm 2019 (mẹ + hợp nhất)
27/02/2020 11:08,VIB được IFC nâng hạn mức tài trợ thương mại lên 144 triệu USD
27/02/2020 09:09,VIB: Quyết định của Chủ tịch HĐQT về ngày ĐKCC chốt danh sách cổ đông để gửi phiếu xin ý kiến ĐHĐCĐ
25/02/2020 15:59,VIB: Nghị quyết HĐQT về ngày ĐKCC để chốt danh sách cổ đông lấy ý kiến bằng văn bản
25/02/2020 11:00,Có hơn 50 doanh nghiệp lãi nghìn tỷ năm 2019
06/02/2020 14:06,VIB: Quyết định HĐQT v/v ngày ĐKCC chốt danh sách cổ đông tham dự họp ĐHĐCĐ năm 2020
03/02/2020 11:59,VIB: Chấp thuận thay đổi địa điểm Phòng Giao dịch Phan Đăng Lưu của VIB
22/01/2020 09:01,VIB: Báo cáo tài chính Quý 4/2019 (mẹ + hợp nhất)
22/01/2020 09:01,VIB: Báo cáo giải trình biến động lợi nhuận sau thuế tại báo cáo tài chính Quý IV năm 2019
20/01/2020 11:00,VIB:Chấp thuận thay đổi địa điểm Phòng Giao dịch Sông Hàn - VIB
20/01/2020 10:56,VIB: Nghị quyết Hội đồng quản trị về việc chốt danh sách cổ đông dự họp ĐHĐCĐ 2020
20/01/2020 10:25,"VIB lãi trước thuế 4.082 tỷ đồng trong năm 2019, tăng gần gấp rưỡi so với 2018"
16/01/2020 08:00,5 trợ thủ đắc lực cho chuyến du xuân hoàn hảo
06/01/2020 10:23,VIB: Công bố về việc VIB nhận được kết luận của Tổng Cục Thuế về việc thanh tra thuế
31/12/2019 13:51,VIB: Ngân hàng Nhà nước Việt Nam chấp thuận thay đổi địa điểm của Phòng Giao dịch Dĩ An - VIB
31/12/2019 13:51,VIB: Chấp thuận việc VIB thành lập Phòng giao dịch Hòa Thành tại tỉnh Tây Ninh
31/12/2019 13:51,VIB: Chấp thuận thành lập Chi nhánh Biên Hòa (tại tỉnh Đồng Nai) và Chi nhánh Hòa Phú (tại tỉnh Bình Dương)
30/12/2019 16:58,Lãnh đạo VIB: Basel II và Basel III là con đường tất yếu làm cho ngân hàng an toàn hơn và chất lượng hơn
23/12/2019 13:30,Thẻ đồng thương hiệu đặc quyền – chiến lược mới của hãng bay và ngân hàng
23/12/2019 10:31,VIB: Thông báo thay đổi tên gọi và địa điểm của Chi nhánh Tôn Đức Thắng thành Chi nhánh Nguyễn Văn Trỗi
23/12/2019 10:24,VIB: Chấp thuận đề nghị thay đổi địa điểm VIB - Chi nhánh Đống Đa
23/12/2019 10:24,VIB: Ký Hợp đồng kiểm toán với Công ty TNHH KPMG
19/12/2019 09:45,Ngân hàng đầu tiên hoàn thành cả 3 trụ cột Basel II
19/12/2019 09:29,VIB ước lãi kỷ lục hơn 4.000 tỷ trong năm 2019
18/12/2019 09:55,VIB: Nghị quyết Đại hội đồng cổ đông bất thường lần 3 năm 2019
17/12/2019 14:21,Nhìn lại hiệu quả kinh doanh của 2 ngân hàng đầu tiên đạt chuẩn Basel II
14/12/2019 15:30,Giáng Sinh trọn vẹn với ưu đãi hấp dẫn từ VIB Sapphire
14/12/2019 13:30,VIB và Vietnam Airlines hợp tác ra mắt dòng thẻ bay đặc quyền Premier Boundless
11/12/2019 13:30,Nhu cầu nâng cấp trải nghiệm bay cho khách hàng còn bị bỏ ngỏ?
06/12/2019 10:55,VIB: Thay đổi Giấy chứng nhận đăng ký kinh doanh
05/12/2019 10:33,VIB: Thay đổi Giấy chứng nhận đăng ký kinh doanh
04/12/2019 10:37,VIB: Thay đổi Giấy chứng nhận đăng ký kinh doanh
15/11/2019 15:30,"VIB tài trợ hơn 1,1 tỷ  đồng cho BMW Golf Cup International 2019 – Vòng chung kết Việt Nam"
12/11/2019 15:30,Truyền thông quốc tế ghi nhận VIB là thương hiệu thẻ tín dụng sáng tạo nhất Việt Nam
06/11/2019 16:34,"VIB: 15.11.2019, ngày GDKHQ lấy ý kiến cổ đông bằng văn bản"
04/11/2019 13:30,VIB thu xếp cấp tín dụng hợp vốn 780 tỷ đồng cho EVN
02/11/2019 07:57,Tuyệt chiêu xài thẻ tín dụng không hề lo lãi suất
30/10/2019 08:47,VIB: Điều lệ VIB
29/10/2019 12:02,VIB: Nghị quyết HĐQT quyết định ngày ĐKCC để gửi phiếu xin ý kiến ĐHĐCĐ
29/10/2019 08:00,Trọn gói quyền năng trong “tấm thẻ thông hành” Sapphire
23/10/2019 08:00,VIB đem nhiều ưu đãi tài trợ Viet Nam Motor Show 2019
22/10/2019 11:18,VIB: Báo cáo tài chính quý 3/2019 (mẹ + hợp nhất)
18/10/2019 15:12,Xuất hiện ngân hàng tăng trưởng cho vay lên tới 28% trong 9 tháng đầu năm
15/10/2019 16:35,VIB công bố báo cáo tài chính quý 3 năm 2019
15/10/2019 14:25,"VIB: Ngày 21/10/2019, giao dịch 141.024.111 cổ phiếu niêm yết bổ sung"
15/10/2019 14:23,VIB: Chấp thuận niêm yết bổ sung 141.024.111 cổ phiếu
15/10/2019 13:59,VIB: Quyết định của Ngân hàng Nhà nước Việt Nam về việc sửa đổi nội dung về vốn Điều lệ
10/10/2019 17:39,VIB: VIB nhận được văn bản chấp thuận thay đổi địa điểm Phòng giao dịch Tản Đà
01/10/2019 13:30,MasterCard hợp tác ngân hàng VIB tăng bảo mật thẻ
17/09/2019 11:00,VIB ngập tràn ưu đãi mừng sinh nhật lần thứ 23
16/09/2019 14:35,VIB: Văn bản chấp thuận thay đổi địa điểm của VIB Chi Nhánh Tôn Đức Thắng
13/09/2019 15:30,Ứng dụng ngân hàng di động tại Việt Nam tích hợp tính năng tra soát giao dịch trực tuyến
13/09/2019 13:30,VIB: Văn bản về việc chấp thuận thay đổi địa điểm của VIB - Chi nhánh Quận 2
06/09/2019 10:00,VIB được ADB vinh danh là Ngân hàng hàng đầu về tài trợ thương mại cho doanh nghiệp SME
29/08/2019 16:07,VIB: Báo cáo phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu của VIB
28/08/2019 13:30,Giám đốc Khối Bán lẻ VIB: Ngân hàng Việt đang giành lại thế tiên phong trên thị trường thẻ
26/08/2019 14:27,VIB: Số lượng cổ phiêu có quyền biểu quyết đang lưu hành là 924.491.395 CP
23/08/2019 11:42,VIB: Đã phát hành 141.024.111 cổ phiếu để tăng vốn cổ phẩn từ nguồn vốn chủ sở hữu
23/08/2019 11:41,VIB: Quyết định v/v xử lý cổ phiếu lẻ phát sinh trong đợt thưởng cổ phiếu từ nguồn vốn chủ sở hữu
21/08/2019 11:33,VIB miễn nhiệm một nữ Phó Tổng Giám đốc
21/08/2019 11:29,VIB: Văn bản về việc chấp thuận thay đổi địa điểm Phòng giao dịch Phan Văn Trị
20/08/2019 17:00,VIB: Miễn nhiệm bà Vương Thị Huyền - Phó TGĐ từ 19/08/2019
19/08/2019 13:30,Cái bắt tay chiến lược trên cuộc đua thanh toán trực tuyến
16/08/2019 16:19,VIB: VIB nhận được văn bản chấp thuận đủ điều kiện thay đổi địa điểm đặt trụ sở Chi nhánh Tây Ninh
14/08/2019 09:37,"VIB: 5.7.2019, ngày GDKHQ thưởng cổ phiếu (tỷ lệ 3,181%)"
12/08/2019 17:27,"VIB: 14.8.2019, ngày GDKHQ trả cổ phiếu thưởng cho cổ đông hiện hữu (tỷ lệ 18%)"
12/08/2019 14:42,"Điểm danh những doanh nghiệp chốt quyền nhận cổ tức bằng tiền, bằng cổ phiếu và cổ phiếu thưởng tuần này"
06/08/2019 08:54,Câu lạc bộ lãi nghìn tỷ đã gọi tên 31 doanh nghiệp
05/08/2019 15:59,VIB: Ông Hoàng Linh - Giám đốc tài chính đã mua 57.600 CP
05/08/2019 13:30,Đã có 2 chủ thẻ tín dụng VIB trúng cặp vé du lịch châu Á bằng du thuyền
31/07/2019 08:00,Ngân hàng tăng ưu đãi hút khách dùng gói tài khoản
29/07/2019 11:32,VIB: Tài liệu báo cáo phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu
26/07/2019 17:12,Câu lạc bộ lãi nghìn tỷ đã gọi tên hơn hai chục doanh nghiệp
25/07/2019 13:30,Gửi tiết kiệm 1 nhận 3 ưu đãi lãi suất tại VIB
23/07/2019 16:24,VIB: Văn bản chấp thuận thay đổi địa điểm Phòng giao dịch Thăng Long trực thuộc VIB Chi nhánh Cầu Giấy
23/07/2019 16:24,VIB: Văn bản chấp thuận thay đổi địa điểm Phòng giao dịch Hào Nam trực thuộc VIB Chi nhánh Ba Đình
19/07/2019 15:35,VIB: Báo cáo kết quả giao dịch cổ phiếu quỹ theo Báo cáo số 75532.19 của VIB
19/07/2019 15:33,VIB: Giải trình biến động lợi nhuận sau thuế tại BCTC Quý 2/2019 (mẹ + hợp nhất)
19/07/2019 15:14,VIB: Quyết định của Chủ tịch Hội đồng Quản trị triển khai phương án tăng vốn điều lệ
18/07/2019 13:59,VIB: Văn bản chấp thuận của Ngân hàng Nhà nước Việt Nam về việc tăng vốn điều lệ
16/07/2019 18:38,VIB được chấp thuận tăng vốn điều lệ lên 9.245 tỷ đồng
15/07/2019 17:51,VIB: Đã bán 24.154.140 cổ phiếu quỹ (do thưởng cổ phiếu quỹ cho cổ đông hiện hữu)
15/07/2019 15:44,VIB: Số lượng cổ phiếu có quyền biểu quyết đang lưu hành là 783.467.284 CP
13/07/2019 12:52,Ngân hàng đua nhau báo lãi kỷ lục
12/07/2019 15:35,VIB: Quyết định HĐQT về việc xử lý cổ phiếu lẻ phát sinh trong đợt thưởng cổ phiếu quỹ
12/07/2019 07:29,VIB dẫn đầu thị trường về cho vay mua ô tô và phát hành thẻ
11/07/2019 17:34,"VIB lãi trước thuế hơn 1.800 tỷ trong nửa đầu năm, nợ xấu giảm mạnh xuống còn 1,8%"
04/07/2019 10:34,Điểm nhấn 17 ngân hàng niêm yết: Nhân sự bất hòa nhưng cổ phiếu thăng hoa
04/07/2019 10:22,VIB là nhà tài trợ cho hội chợ oto.com.vn
02/07/2019 14:02,VIB: Ông Hoàng Linh - Giám đốc tài chính - đăng ký mua 100.000 CP
28/06/2019 15:56,"VIB: VIB nhận được văn bản chấp thuận thay đổi tên gọi, địa điểm chi nhánh trực thuộc VIB"
28/06/2019 15:42,VIB: VIB nhận được văn bản chấp thuận thay đổi địa điểm Phòng giao dịch Hùng Vương
26/06/2019 17:16,VIB: Đăng ký bán 24.154.140 cổ phiếu quỹ
26/06/2019 08:38,VIB chia thưởng hơn 24 triệu cổ phiếu quỹ cho cổ đông
25/06/2019 15:08,VIB: Nghị quyết HĐQT v/v chốt ngày ĐKCC hưởng quyền nhận cổ phiếu thưởng
25/06/2019 15:05,VIB: Chấp thuận thay đổi địa điểm của Ngân hàng TMCP Quốc Tế - Chi nhánh Việt Trì
25/06/2019 13:30,Sống tiện lợi hơn với tài khoản thanh toán
25/06/2019 10:00,Bí kíp thoải mái vui hè không lo chi tiêu dè sẻn
19/06/2019 10:00,VIB hợp tác cùng Startup trong lĩnh vực quà tặng điện tử trên MyVIB
18/06/2019 13:56,VIB: Thông báo chi trả cổ tức năm 2018
13/06/2019 09:52,VIB tích cực tham gia xây dựng giải pháp thanh toán không tiền mặt
12/06/2019 16:32,VIB: Chấp thuận thay đổi tên và địa điểm Ngân hàng TMCP Quốc tế Việt Nam - Chi nhánh Hải Châu
12/06/2019 16:06,VIB: Công bố về việc phát hành trái Phiếu lần 1 năm 2019
07/06/2019 15:48,VIB: Vợ ông Đặng Khắc Vỹ - Chủ tịch HĐQT đã bán 1.000.000 CP
07/06/2019 15:48,VIB: Con ông Đặng Khắc Vỹ - Chủ tịch HĐQT đã bán 1.400.000 CP
07/06/2019 15:44,VIB: Ông Hoàng Linh - Giám đốc tài chính đã mua 35.640 CP
04/06/2019 16:23,"VIB: 5.6.2019, ngày GDKHQ trả cổ tức bằng tiền mặt (567đ/cp)"
03/06/2019 17:08,VIB: Bà Nguyễn Lương Thị Bích Thủy - Thành viên BKS đã mua 5.520 CP
03/06/2019 17:03,VIB: Báo cáo kết quả giao dịch cổ phiếu quỹ số 13972.19 ngày 28.05.2019 của VIB
03/06/2019 17:03,VIB: Nghị quyết HĐQT v/v phê duyệt phương án phát hành cổ phiếu để tăng vốn điều lệ
03/06/2019 16:53,VIB: Bà Nguyễn Thùy Linh - Trưởng Ban kiểm soát đã mua 6.170 CP
03/06/2019 08:55,"Điểm danh những doanh nghiệp chốt quyền nhận cổ tức bằng tiền, bằng cổ phiếu và cổ phiếu thưởng tuần này"
01/06/2019 09:24,Lịch chốt quyền nhận cổ tức bằng tiền của 13 doanh nghiệp
31/05/2019 14:55,Cần phá bỏ rào cản tâm lý và dùng sức mạnh tập thể để thúc đẩy thanh toán không tiền mặt
31/05/2019 11:00,Lãnh đạo VIB nêu giải pháp triển khai thanh toán không dùng tiền mặt
31/05/2019 08:00,"Gửi tiết kiệm online nhận ngay đến 2,5 triệu đồng"
29/05/2019 15:05,VIB: Số lượng cổ phiếu có quyền biểu quyết đang lưu hành là 759.313.144 CP
29/05/2019 15:04,VIB: Đã bán 7.771.569 cổ phiếu quỹ
27/05/2019 11:08,VIB: Nghị quyết HĐQT v/v chốt danh sách cổ đông hưởng quyền cổ tức năm 2018 bằng tiền
24/05/2019 10:44,Vợ và con ông Đặng Khắc Vỹ muốn bán bớt cổ phiếu VIB
23/05/2019 17:09,VIB: Con ông Đặng Khắc Vỹ - Chủ tịch HĐQT đăng ký bán 1.400.000 CP
23/05/2019 16:25,VIB: Vợ ông Đặng Khắc Vỹ - Chủ tịch HĐQT đăng ký bán 1.000.000 CP
23/05/2019 13:30,Tuyệt chiêu dùng tiền ngân hàng không lo trả lãi
23/05/2019 10:22,VIB: Ông Hồ Vân Long - Phó Tổng Giám đốc đã mua 62.050 CP
22/05/2019 16:25,VIB: Ông Lê Quang Trung - Phó Tổng Giám đốc đã mua 140.790 CP
22/05/2019 16:25,VIB: Ông Ân Thanh Sơn - Phó Tổng Giám đốc đã mua 35.640 CP
22/05/2019 16:24,VIB: Ông Hàn Ngọc Vũ - Tổng Giám đốc đã mua 42.040 CP
22/05/2019 16:24,VIB: Bà Vương Thị Huyền - Phó Tổng Giám đốc đã mua 41.360 CP
22/05/2019 16:22,VIB: Ông Trần Nhất Minh - Phó Tổng Giám đốc đã mua 39.260 CP
22/05/2019 16:22,VIB: Bà Phạm Thị Minh Huệ - Kế toán trưởng đã mua 23.230 CP
22/05/2019 16:20,VIB: Ông Đào Quang Ngọc - Thành viên BKS đã mua 4.340 CP
20/05/2019 08:00,VIB: “Chúng tôi hướng tới mục tiêu: dẫn đầu xu thế thẻ tại Việt Nam”
17/05/2019 08:49,Cổ đông VIB sắp được nhận cổ tức tiền mặt và cổ phiếu thưởng
17/05/2019 08:00,Ngân hàng chú trọng từng giao dịch – Người tiêu dùng hưởng lợi
16/05/2019 16:37,VIB: Quyết định về ngày chốt danh sách cổ đông hưởng quyền nhận cổ tức năm 2018 bằng tiền mặt
15/05/2019 14:56,VIB: Nghị quyết của HĐQT v/v phê duyệt phương án phát hành cổ phiếu tăng vốn điều lệ
14/05/2019 14:18,VIB: Nghị quyết HĐQT về việc Phê duyệt phương án chia cổ tức năm 2018 bằng tiền mặt
14/05/2019 10:02,VIB vươn lên nhóm ngân hàng dẫn đầu về doanh số chi tiêu thẻ tín dụng MasterCard
